#Strata	Haul	Sex	Len	Freq
3	459	3	27	1
3	459	3	39	2
3	459	3	37	1
3	459	3	35	1
3	459	3	38	1
3	459	3	40	1
3	459	3	33	2
3	459	3	37	6
3	459	3	27	1
3	459	3	39	1
3	459	3	38	1
3	459	3	40	1
3	459	3	36	1
3	460	3	29	1
3	460	3	31	2
3	460	3	32	2
3	460	3	33	1
3	460	3	38	1
3	460	3	39	3
3	460	3	37	1
3	460	3	42	1
3	460	3	35	1
3	460	3	40	1
3	460	3	38	3
3	460	3	41	1
3	461	3	38	1
3	461	3	37	2
3	461	3	40	1
3	461	3	35	1
3	461	3	37	4
3	461	3	30	1
3	461	3	39	4
3	461	3	38	3
3	461	3	36	1
3	461	3	33	1
3	462	3	29	1
3	462	3	36	2
3	462	3	40	4
3	462	3	38	7
3	462	3	39	2
3	462	3	41	1
3	462	3	37	4
3	462	3	34	1
3	462	3	38	1
3	462	3	39	1
3	462	3	37	1
3	462	3	35	1
3	463	3	29	2
3	463	3	31	1
3	463	3	30	1
3	463	3	33	2
3	463	3	35	1
3	463	3	36	1
3	463	3	38	1
3	463	3	39	1
3	463	3	40	1
3	463	3	30	1
3	463	3	31	1
3	463	3	32	1
3	463	3	35	1
3	463	3	36	1
3	463	3	38	3
3	463	3	39	1
3	464	3	31	2
3	464	3	38	3
3	464	3	37	1
3	464	3	32	5
3	464	3	35	1
3	464	3	40	1
3	464	3	36	1
3	464	3	30	1
3	464	3	35	1
3	464	3	37	4
3	464	3	36	1
3	465	3	32	1
3	465	3	30	2
3	465	3	40	1
3	465	3	36	2
3	465	3	31	1
3	465	3	39	2
3	465	3	38	2
3	465	3	33	2
3	465	3	39	3
3	465	3	36	3
3	465	3	34	1
3	465	3	31	1
3	465	3	38	3
3	465	3	40	2
3	466	3	34	1
3	466	3	32	1
3	466	3	36	3
3	466	3	38	1
3	466	3	30	1
3	466	3	31	2
3	466	3	35	2
3	466	3	36	1
3	466	3	39	2
3	466	3	40	1
3	467	3	32	1
3	467	3	30	1
3	467	3	31	1
3	467	3	33	1
3	467	3	35	1
3	467	3	27	1
3	467	3	36	1
3	467	3	32	2
3	467	3	33	1
3	467	3	35	1
3	467	3	38	2
3	467	3	39	3
3	467	3	40	1
3	467	3	37	1
3	467	3	34	2
3	468	3	35	1
3	468	3	30	1
3	468	3	28	1
3	468	3	29	1
3	468	3	32	2
3	468	3	34	1
3	468	3	37	1
3	468	3	39	1
3	468	3	41	1
3	468	3	33	2
3	468	3	37	2
3	468	3	38	3
3	468	3	39	1
3	468	3	40	2
3	469	3	32	1
3	469	3	39	2
3	469	3	40	4
3	469	3	36	1
3	469	3	37	4
3	469	3	38	2
3	469	3	37	1
3	469	3	40	4
3	469	3	41	3
3	469	3	39	2
3	470	3	34	1
3	470	3	37	2
3	470	3	38	2
3	470	3	39	1
3	470	3	29	2
3	470	3	31	1
3	470	3	34	1
3	470	3	35	1
3	470	3	36	2
3	470	3	37	1
3	470	3	38	1
3	470	3	39	2
3	470	3	40	2
3	470	3	39	1
3	471	3	27	1
3	471	3	33	1
3	471	3	36	1
3	471	3	37	3
3	471	3	38	2
3	471	3	40	1
3	471	3	32	1
3	471	3	33	1
3	471	3	35	1
3	471	3	34	1
3	471	3	36	2
3	471	3	38	2
3	471	3	37	1
3	471	3	39	2
3	471	3	32	1
2	472	3	21	1
2	472	3	28	1
2	472	3	29	1
2	472	3	31	1
2	472	3	32	1
2	472	3	34	1
2	472	3	33	1
2	472	3	36	1
2	472	3	33	2
2	472	3	37	4
2	472	3	36	1
2	472	3	35	1
2	472	3	25	1
2	472	3	38	1
2	473	3	33	2
2	473	3	36	2
2	473	3	41	1
2	473	3	29	1
2	473	3	31	3
2	473	3	34	3
2	473	3	26	1
2	473	3	32	2
2	473	3	36	3
2	473	3	37	1
2	473	3	35	1
2	473	3	38	1
1	474	3	35	2
1	474	3	34	4
1	474	3	37	1
1	474	3	33	1
1	474	3	36	2
1	474	3	39	1
1	474	3	41	1
1	474	3	43	1
1	474	3	42	4
1	474	3	48	1
1	474	3	45	1
1	474	3	38	1
1	474	3	41	2
1	474	3	40	1
1	474	3	44	1
1	474	3	33	1
1	474	3	35	1
1	475	3	34	1
1	475	3	35	2
1	475	3	38	1
1	475	3	43	1
1	475	3	35	4
1	475	3	37	4
1	475	3	40	2
1	475	3	36	2
1	475	3	43	3
1	475	3	38	2
1	475	3	41	1
1	476	3	32	1
1	476	3	35	1
1	476	3	36	1
1	476	3	37	1
1	476	3	38	1
1	476	3	34	1
1	476	3	35	1
1	476	3	36	4
1	476	3	39	2
1	476	3	44	5
1	477	3	34	1
1	477	3	35	2
1	477	3	33	1
1	477	3	40	1
1	477	3	43	5
1	477	3	37	1
1	477	3	45	1
1	477	3	42	2
1	477	3	44	4
1	477	3	35	1
1	477	3	38	1
1	478	3	38	3
1	478	3	39	1
1	478	3	32	1
1	478	3	40	1
1	478	3	42	2
1	478	3	45	1
1	478	3	43	2
1	478	3	42	5
1	478	3	44	1
1	478	3	41	1
1	478	3	42	1
1	479	3	33	1
1	479	3	34	2
1	479	3	35	1
1	479	3	36	2
1	479	3	35	1
1	479	3	36	1
1	479	3	40	1
1	479	3	42	2
1	479	3	43	5
1	479	3	44	2
1	479	3	45	1
1	479	3	47	1
1	480	3	43	1
1	480	3	40	2
1	480	3	42	1
1	480	3	37	1
1	480	3	41	1
1	480	3	43	3
1	480	3	39	1
1	480	3	33	1
1	480	3	41	2
1	480	3	42	3
1	480	3	44	2
1	480	3	40	2
1	480	3	37	1
1	481	3	39	1
1	481	3	40	1
1	481	3	41	2
1	481	3	36	1
1	481	3	35	1
1	481	3	37	1
1	481	3	43	4
1	481	3	40	1
1	481	3	41	3
1	481	3	36	1
1	481	3	42	3
1	481	3	47	1
3	482	3	32	1
3	482	3	30	2
3	482	3	31	2
3	482	3	33	3
3	482	3	34	2
3	482	3	36	2
3	482	3	39	1
3	482	3	32	3
3	482	3	33	1
3	482	3	34	2
3	482	3	36	1
3	483	3	29	1
3	483	3	34	3
3	483	3	35	2
3	483	3	33	3
3	483	3	31	2
3	483	3	32	1
3	483	3	30	1
3	483	3	36	1
3	483	3	34	2
3	483	3	35	1
3	483	3	29	1
3	483	3	37	2
3	483	3	40	1
3	483	3	33	2
3	483	3	30	1
3	483	3	27	1
3	484	3	32	2
3	484	3	36	1
3	484	3	39	1
3	484	3	40	1
3	484	3	30	1
3	484	3	35	3
3	484	3	31	1
3	484	3	37	3
3	484	3	38	3
3	484	3	39	1
3	484	3	40	1
3	484	3	41	1
3	484	3	36	1
3	485	3	28	1
3	485	3	34	2
3	485	3	31	1
3	485	3	37	3
3	485	3	32	1
3	485	3	35	2
3	485	3	33	1
3	485	3	36	1
3	485	3	34	1
3	485	3	39	2
3	485	3	38	1
3	485	3	32	2
3	485	3	33	2
3	485	3	35	1
3	486	3	27	1
3	486	3	28	3
3	486	3	34	1
3	486	3	26	1
3	486	3	31	2
3	486	3	27	1
3	486	3	29	2
3	486	3	33	1
3	486	3	32	3
3	486	3	35	1
3	486	3	38	1
3	486	3	39	2
3	486	3	36	1
3	487	3	28	3
3	487	3	27	3
3	487	3	29	1
3	487	3	26	1
3	487	3	25	1
3	487	3	34	1
3	487	3	36	1
3	487	3	29	2
3	487	3	28	1
3	487	3	30	1
3	487	3	26	1
3	487	3	27	2
3	487	3	33	1
3	487	3	25	1
3	488	3	27	1
3	488	3	29	1
3	488	3	32	1
3	488	3	34	3
3	488	3	38	2
3	488	3	39	1
3	488	3	27	2
3	488	3	37	2
3	488	3	34	1
3	488	3	35	1
3	488	3	36	2
3	488	3	38	1
3	488	3	39	2
3	489	3	35	2
3	489	3	36	2
3	489	3	37	2
3	489	3	40	1
3	489	3	27	1
3	489	3	30	2
3	489	3	33	1
3	489	3	36	1
3	489	3	39	2
3	489	3	38	2
3	489	3	35	2
3	489	3	41	3
3	489	3	28	1
3	490	3	26	2
3	490	3	27	3
3	490	3	31	1
3	490	3	29	1
3	490	3	32	1
3	490	3	34	1
3	490	3	37	1
3	490	3	31	1
3	490	3	36	2
3	490	3	32	1
3	490	3	40	1
3	490	3	33	2
3	490	3	24	1
3	490	3	30	1
3	491	3	25	1
3	491	3	28	2
3	491	3	26	1
3	491	3	31	1
3	491	3	36	1
3	491	3	24	2
3	491	3	25	1
3	491	3	27	1
3	491	3	29	1
3	491	3	30	3
3	491	3	31	1
3	491	3	35	1
3	491	3	26	2
3	491	3	32	1
3	491	3	33	1
3	492	3	36	1
3	492	3	37	1
3	492	3	32	1
3	492	3	23	1
3	492	3	28	1
3	492	3	30	4
3	492	3	34	1
3	492	3	38	1
3	492	3	25	1
3	492	3	28	1
3	492	3	30	2
3	492	3	31	2
3	492	3	32	1
3	492	3	34	1
3	492	3	35	1
3	493	3	24	1
3	493	3	25	2
3	493	3	26	2
3	493	3	27	1
3	493	3	28	1
3	493	3	29	3
3	493	3	31	1
3	493	3	32	1
3	493	3	33	2
3	493	3	34	1
3	493	3	27	1
3	493	3	29	1
3	493	3	31	2
3	493	3	37	1
3	494	3	29	1
3	494	3	27	1
3	494	3	30	1
3	494	3	32	1
3	494	3	31	2
3	494	3	33	1
3	494	3	40	1
3	494	3	27	1
3	494	3	29	2
3	494	3	30	2
3	494	3	31	6
3	494	3	32	2
3	494	3	34	1
3	494	3	33	1
3	494	3	35	1
3	494	3	36	2
3	494	3	37	1
3	495	3	28	1
3	495	3	30	1
3	495	3	31	2
3	495	3	32	1
3	495	3	33	1
3	495	3	34	2
3	495	3	36	1
3	495	3	26	1
3	495	3	24	1
3	495	3	26	1
3	495	3	30	1
3	495	3	32	2
3	495	3	33	2
3	495	3	37	2
3	495	3	25	1
3	496	3	25	1
3	496	3	28	2
3	496	3	29	1
3	496	3	31	3
3	496	3	32	1
3	496	3	30	1
3	496	3	34	1
3	496	3	35	1
3	496	3	26	1
3	496	3	27	1
3	496	3	28	2
3	496	3	30	2
3	496	3	31	2
3	496	3	35	2
3	497	3	29	3
3	497	3	30	3
3	497	3	33	3
3	497	3	36	1
3	497	3	38	1
3	497	3	28	1
3	497	3	30	1
3	497	3	31	2
3	497	3	33	1
3	497	3	34	1
3	497	3	38	1
3	497	3	36	1
3	497	3	32	1
3	498	3	27	1
3	498	3	29	1
3	498	3	32	3
3	498	3	31	1
3	498	3	33	1
3	498	3	34	1
3	498	3	35	1
3	498	3	29	1
3	498	3	30	3
3	498	3	31	1
3	498	3	32	1
3	498	3	33	2
2	499	3	30	2
2	499	3	32	2
2	499	3	33	3
2	499	3	35	1
2	499	3	38	1
2	499	3	39	1
2	499	3	34	2
2	499	3	35	2
2	499	3	36	3
2	499	3	37	1
2	499	3	38	1
2	500	3	31	1
2	500	3	32	4
2	500	3	33	1
2	500	3	34	2
2	500	3	35	2
2	500	3	30	1
2	500	3	38	1
2	500	3	31	1
2	500	3	33	2
2	500	3	35	1
2	500	3	36	1
2	500	3	38	2
2	500	3	28	1
2	501	3	25	1
2	501	3	31	1
2	501	3	33	1
2	501	3	38	1
2	501	3	27	1
2	501	3	29	1
2	501	3	30	1
2	501	3	33	2
2	501	3	34	2
2	501	3	36	2
2	501	3	37	2
2	501	3	38	2
2	501	3	32	2
2	502	3	31	3
2	502	3	32	1
2	502	3	33	2
2	502	3	34	1
2	502	3	38	2
2	502	3	31	1
2	502	3	32	2
2	502	3	33	1
2	502	3	34	2
2	502	3	35	2
2	502	3	37	2
2	502	3	39	1
2	503	3	30	3
2	503	3	31	1
2	503	3	32	3
2	503	3	35	3
2	503	3	38	1
2	503	3	30	2
2	503	3	31	2
2	503	3	33	4
2	503	3	34	1
2	503	3	35	1
2	503	3	36	2
2	503	3	32	1
2	503	3	38	1
2	504	3	30	2
2	504	3	31	1
2	504	3	32	3
2	504	3	35	2
2	504	3	38	1
2	504	3	39	1
2	504	3	31	2
2	504	3	32	1
2	504	3	33	2
2	504	3	34	2
2	504	3	35	1
2	504	3	38	2
1	505	3	32	1
1	505	3	35	2
1	505	3	36	3
1	505	3	37	2
1	505	3	41	1
1	505	3	42	1
1	505	3	33	1
1	505	3	36	1
1	505	3	34	1
1	505	3	43	3
1	505	3	37	2
1	505	3	40	1
1	505	3	44	1
1	505	3	42	1
1	505	3	45	1
1	505	3	35	1
1	506	3	34	1
1	506	3	39	1
1	506	3	42	1
1	506	3	43	1
1	506	3	34	2
1	506	3	35	1
1	506	3	37	1
1	506	3	39	1
1	506	3	41	1
1	506	3	42	2
1	506	3	43	4
1	506	3	44	4
3	507	3	35	1
3	507	3	37	1
3	507	3	38	3
3	507	3	39	2
3	507	3	40	1
3	507	3	42	1
3	507	3	37	1
3	507	3	38	1
3	507	3	40	1
1	508	3	40	2
1	508	3	41	2
1	508	3	42	1
1	508	3	39	2
1	508	3	40	1
1	508	3	41	2
1	508	3	42	4
1	508	3	43	5
1	508	3	44	4
1	508	3	45	1
1	509	3	37	1
1	509	3	38	1
1	509	3	39	2
1	509	3	40	3
1	509	3	41	1
1	509	3	39	1
1	509	3	40	2
1	509	3	41	5
1	509	3	42	3
1	509	3	43	3
1	510	3	39	1
1	510	3	40	1
1	510	3	41	3
1	510	3	42	1
1	510	3	40	2
1	510	3	41	12
1	510	3	42	4
1	510	3	43	3
1	511	3	36	1
1	511	3	39	1
1	511	3	41	1
1	511	3	39	1
1	511	3	40	1
1	511	3	41	7
1	511	3	42	6
1	511	3	43	3
1	511	3	44	1
2	512	3	29	2
2	512	3	33	1
2	512	3	32	2
2	512	3	35	1
2	512	3	37	2
2	512	3	38	1
2	512	3	29	1
2	512	3	31	2
2	512	3	32	1
2	512	3	33	1
2	512	3	34	1
2	512	3	35	2
2	512	3	36	3
2	512	3	37	3
2	512	3	39	1
2	512	3	40	1
2	513	3	31	2
2	513	3	30	1
2	513	3	33	1
2	513	3	36	1
2	513	3	29	1
2	513	3	38	1
2	513	3	28	1
2	513	3	29	1
2	513	3	30	1
2	513	3	31	2
2	513	3	32	1
2	513	3	33	2
2	513	3	34	2
2	513	3	35	1
2	513	3	36	1
2	514	3	27	2
2	514	3	29	4
2	514	3	30	1
2	514	3	31	1
2	514	3	33	1
2	514	3	37	1
2	514	3	28	2
2	514	3	26	1
2	514	3	27	2
2	514	3	31	1
2	514	3	32	1
2	514	3	34	3
2	514	3	36	1
2	514	3	37	1
2	515	3	28	1
2	515	3	29	1
2	515	3	34	3
2	515	3	37	1
2	515	3	29	2
2	515	3	30	5
2	515	3	31	1
2	515	3	33	1
2	515	3	34	2
2	515	3	35	1
2	515	3	38	1
2	516	3	29	2
2	516	3	31	2
2	516	3	32	1
2	516	3	34	2
2	516	3	35	2
2	516	3	38	2
2	516	3	39	1
2	516	3	29	1
2	516	3	31	2
2	516	3	33	1
2	516	3	35	1
2	516	3	38	2
2	516	3	39	2
3	517	3	20	1
3	517	3	33	4
3	517	3	35	1
3	517	3	37	1
3	517	3	39	1
3	517	3	26	1
3	517	3	27	1
3	517	3	31	1
3	517	3	33	1
3	517	3	34	1
3	517	3	36	1
3	517	3	37	1
3	517	3	18	1
1	518	3	31	1
1	518	3	39	4
1	518	3	41	1
1	518	3	42	1
1	518	3	43	1
1	518	3	39	2
1	518	3	40	1
1	518	3	41	7
1	518	3	42	2
1	518	3	44	1
3	519	3	33	1
3	519	3	32	3
3	519	3	36	1
3	519	3	38	1
3	519	3	30	1
3	519	3	32	4
3	519	3	33	5
3	519	3	34	1
3	519	3	35	2
3	519	3	36	5
3	519	3	37	2
3	519	3	38	1
3	520	3	29	2
3	520	3	33	4
3	520	3	34	1
3	520	3	36	1
3	520	3	38	1
3	520	3	29	1
3	520	3	30	2
3	520	3	31	1
3	520	3	32	2
3	520	3	33	1
3	520	3	34	2
3	520	3	36	1
3	520	3	37	2
3	520	3	38	3
3	520	3	39	1
2	521	3	39	1
3	522	3	39	1
2	523	3	35	1
2	523	3	36	1
2	523	3	37	1
2	523	3	38	3
2	523	3	40	1
2	523	3	28	2
2	523	3	29	2
2	523	3	31	1
2	523	3	32	2
2	523	3	34	1
2	523	3	39	2
2	523	3	30	2
2	523	3	34	1
1	524	3	38	1
1	524	3	39	1
1	524	3	40	3
1	524	3	41	4
1	524	3	42	1
1	524	3	39	1
1	524	3	41	4
1	524	3	42	2
1	524	3	43	1
1	524	3	44	1
1	525	3	39	1
1	525	3	40	2
1	525	3	41	1
1	525	3	40	2
1	525	3	41	4
1	525	3	42	3
1	525	3	43	2
1	525	3	44	1
3	526	3	33	1
3	526	3	34	2
3	526	3	36	1
3	526	3	37	2
3	526	3	38	5
3	526	3	39	2
3	526	3	40	3
3	526	3	33	2
3	526	3	35	2
3	526	3	36	2
3	526	3	37	1
1	527	3	29	1
1	527	3	38	1
1	527	3	39	1
1	527	3	40	1
1	527	3	42	1
1	527	3	43	2
1	527	3	44	1
1	527	3	45	3
1	527	3	28	1
1	527	3	39	2
1	527	3	40	1
1	527	3	42	3
1	527	3	44	1
1	527	3	45	1
1	528	3	38	5
1	528	3	41	2
1	528	3	29	1
1	528	3	42	2
1	528	3	34	1
1	528	3	39	1
1	528	3	37	2
1	528	3	33	1
1	528	3	35	2
1	528	3	44	1
1	528	3	40	1
1	528	3	37	4
1	528	3	38	3
1	528	3	35	1
1	528	3	43	1
1	528	3	36	2
1	529	3	38	1
1	529	3	36	4
1	529	3	35	5
1	529	3	37	3
1	529	3	34	3
1	529	3	42	1
1	529	3	39	1
1	529	3	33	1
1	529	3	27	1
1	529	3	34	1
1	529	3	36	2
1	529	3	43	2
1	529	3	33	1
1	529	3	42	1
1	529	3	35	1
1	529	3	38	1
1	529	3	40	1
1	529	3	37	1
1	530	3	34	2
1	530	3	35	1
1	530	3	36	3
1	530	3	37	1
1	530	3	38	1
1	530	3	39	3
1	530	3	40	3
1	530	3	41	3
1	530	3	44	1
1	530	3	25	1
1	530	3	34	2
1	530	3	35	1
1	530	3	36	1
1	530	3	38	1
1	530	3	39	1
1	530	3	41	1
1	530	3	42	1
2	531	3	27	1
2	531	3	28	1
2	531	3	29	4
2	531	3	30	2
2	531	3	31	1
2	531	3	32	1
2	531	3	34	5
2	531	3	40	1
2	531	3	26	1
2	531	3	27	2
2	531	3	30	1
2	531	3	32	1
2	531	3	33	1
2	531	3	34	2
2	531	3	39	3
3	532	3	35	2
3	532	3	38	1
3	532	3	39	1
3	532	3	30	1
3	532	3	34	2
3	532	3	35	1
3	532	3	36	4
3	532	3	38	1
3	532	3	39	3
3	532	3	40	5
3	533	3	30	1
3	533	3	32	1
3	533	3	38	2
3	533	3	39	1
3	533	3	40	2
3	533	3	41	1
3	533	3	29	1
3	533	3	32	1
3	533	3	34	1
3	533	3	35	1
3	533	3	36	1
3	533	3	38	3
3	533	3	39	5
3	533	3	40	1
3	533	3	41	1
3	533	3	42	1
3	534	3	31	1
3	534	3	32	3
3	534	3	33	2
3	534	3	34	1
3	534	3	36	3
3	534	3	37	1
3	534	3	38	1
3	534	3	30	1
3	534	3	31	1
3	534	3	32	3
3	534	3	33	2
3	534	3	38	1
3	534	3	39	1
3	534	3	41	1
3	535	3	28	1
3	535	3	29	1
3	535	3	32	3
3	535	3	33	2
3	535	3	35	2
3	535	3	38	2
3	535	3	39	2
3	535	3	30	1
3	535	3	32	2
3	535	3	33	2
3	535	3	34	1
3	535	3	36	1
3	535	3	37	2
3	535	3	38	2
3	536	3	29	1
3	536	3	30	1
3	536	3	33	4
3	536	3	34	1
3	536	3	35	2
3	536	3	39	1
3	536	3	27	1
3	536	3	29	1
3	536	3	31	2
3	536	3	36	4
3	536	3	37	1
3	536	3	38	1
3	536	3	39	1
3	536	3	42	1
3	537	3	29	1
3	537	3	30	3
3	537	3	31	3
3	537	3	32	4
3	537	3	33	2
3	537	3	37	2
3	537	3	40	1
3	537	3	30	1
3	537	3	31	1
3	537	3	34	2
3	537	3	35	1
3	537	3	36	2
3	537	3	37	2
3	537	3	38	1
3	537	3	39	1
3	538	3	36	3
3	538	3	32	2
3	538	3	37	3
3	538	3	39	1
3	538	3	29	1
3	538	3	30	4
3	538	3	38	2
3	538	3	33	1
3	538	3	31	1
3	538	3	35	1
3	538	3	34	1
3	538	3	25	2
3	538	3	30	2
3	538	3	38	1
3	538	3	29	1
3	538	3	27	2
3	538	3	31	1
3	539	3	26	3
3	539	3	28	1
3	539	3	30	1
3	539	3	34	2
3	539	3	37	1
3	539	3	40	1
3	539	3	26	2
3	539	3	27	1
3	539	3	28	1
3	539	3	29	1
3	539	3	30	2
3	539	3	33	1
3	539	3	34	1
3	539	3	37	1
3	539	3	38	3
3	540	3	36	1
3	540	3	28	1
3	540	3	30	4
3	540	3	34	1
3	540	3	38	2
3	540	3	33	1
3	540	3	32	2
3	540	3	26	1
3	540	3	37	4
3	540	3	29	1
3	540	3	35	1
3	540	3	33	1
3	540	3	39	1
3	540	3	38	1
3	540	3	30	1
3	541	3	25	1
3	541	3	27	2
3	541	3	30	2
3	541	3	31	2
3	541	3	33	2
3	541	3	36	1
3	541	3	37	1
3	541	3	38	1
3	541	3	24	1
3	541	3	25	2
3	541	3	29	1
3	541	3	30	2
3	541	3	31	1
3	541	3	32	1
3	541	3	38	2
3	541	3	39	1
3	542	3	32	1
3	542	3	31	2
3	542	3	26	2
3	542	3	28	1
3	542	3	27	2
3	542	3	24	1
3	542	3	26	1
3	542	3	39	2
3	542	3	28	1
3	542	3	29	1
3	542	3	38	1
3	542	3	36	1
3	542	3	37	1
3	542	3	35	1
3	543	3	31	2
3	543	3	34	1
3	543	3	27	1
3	543	3	26	2
3	543	3	30	1
3	543	3	38	1
3	543	3	35	1
3	543	3	36	2
3	543	3	40	1
3	543	3	30	2
3	543	3	31	2
3	543	3	38	1
3	543	3	27	1
3	543	3	23	1
3	543	3	32	1
3	543	3	19	1
3	544	3	25	1
3	544	3	27	1
3	544	3	30	3
3	544	3	31	1
3	544	3	32	2
3	544	3	33	2
3	544	3	35	2
3	544	3	40	1
3	544	3	41	1
3	544	3	24	1
3	544	3	29	2
3	544	3	30	2
3	544	3	33	1
3	544	3	34	1
3	544	3	36	2
3	544	3	41	2
3	545	3	36	1
3	545	3	28	2
3	545	3	33	1
3	545	3	29	1
3	545	3	27	1
3	545	3	38	1
3	545	3	31	1
3	545	3	38	1
3	545	3	32	1
3	545	3	33	2
3	545	3	30	2
3	545	3	35	1
3	545	3	39	1
3	546	3	27	2
3	546	3	28	1
3	546	3	29	1
3	546	3	31	2
3	546	3	32	1
3	546	3	33	1
3	546	3	34	2
3	546	3	35	1
3	546	3	27	1
3	546	3	28	1
3	546	3	29	1
3	546	3	31	1
3	546	3	32	1
3	546	3	33	1
3	546	3	34	1
3	546	3	35	1
3	546	3	37	2
3	547	3	26	3
3	547	3	27	1
3	547	3	28	1
3	547	3	31	1
3	547	3	32	4
3	547	3	34	2
3	547	3	35	2
3	547	3	22	1
3	547	3	28	2
3	547	3	31	2
3	547	3	32	1
3	547	3	34	3
3	547	3	35	2
3	547	3	36	1
3	548	3	29	2
3	548	3	33	5
3	548	3	26	3
3	548	3	28	1
3	548	3	25	3
3	548	3	27	1
3	548	3	37	1
3	548	3	28	1
3	548	3	38	1
3	548	3	23	1
3	548	3	32	2
3	548	3	33	1
3	548	3	34	1
3	548	3	26	1
2	549	3	30	1
2	549	3	33	1
2	549	3	37	2
2	549	3	39	1
2	549	3	30	1
2	549	3	32	1
2	549	3	33	1
2	549	3	37	7
2	549	3	38	1
2	549	3	39	3
2	549	3	40	1
2	549	3	42	1
2	550	3	32	1
2	550	3	33	1
2	550	3	37	1
2	550	3	38	2
2	550	3	33	2
2	550	3	34	4
2	550	3	35	3
2	550	3	36	3
2	550	3	37	3
2	550	3	38	3
2	550	3	40	1
2	551	3	36	2
2	551	3	38	1
2	551	3	32	1
2	551	3	31	1
2	551	3	40	1
2	551	3	33	2
2	551	3	39	3
2	551	3	32	1
2	551	3	36	2
2	551	3	31	1
2	551	3	35	1
2	552	3	33	1
2	552	3	34	2
2	552	3	36	2
2	552	3	38	1
2	552	3	31	1
2	552	3	32	2
2	552	3	33	2
2	552	3	36	6
2	552	3	37	3
2	552	3	38	3
2	553	3	38	1
2	553	3	32	2
2	553	3	30	1
2	553	3	37	2
2	553	3	32	4
2	553	3	36	2
2	553	3	35	2
2	553	3	30	1
2	553	3	41	1
2	553	3	34	1
2	553	3	39	1
2	554	3	33	1
2	554	3	36	1
2	554	3	37	2
2	554	3	32	1
2	554	3	31	1
2	554	3	36	2
2	554	3	37	1
2	554	3	38	2
2	554	3	40	1
2	554	3	31	1
2	554	3	32	2
2	555	3	32	1
2	555	3	33	2
2	555	3	37	2
2	555	3	31	1
2	555	3	32	2
2	555	3	33	2
2	555	3	34	1
2	555	3	35	1
2	555	3	36	2
2	555	3	37	4
2	555	3	38	3
2	555	3	39	2
2	555	3	43	1
2	556	3	31	2
2	556	3	33	2
2	556	3	34	2
2	556	3	29	3
2	556	3	30	1
2	556	3	31	2
2	556	3	32	2
2	556	3	33	6
2	556	3	35	2
2	556	3	37	1
2	556	3	38	2
2	556	3	42	2
2	557	3	36	4
2	557	3	37	2
2	557	3	38	1
2	557	3	39	2
2	557	3	30	1
2	557	3	31	1
2	557	3	32	1
2	557	3	33	2
2	557	3	36	2
2	557	3	37	3
2	557	3	39	3
2	557	3	40	1
2	558	3	37	2
2	558	3	37	4
2	558	3	36	2
2	558	3	38	2
2	558	3	40	2
2	558	3	32	2
2	559	3	39	4
2	559	3	33	2
2	559	3	37	1
2	559	3	38	2
2	559	3	40	1
2	559	3	30	1
2	559	3	38	2
2	559	3	35	1
2	559	3	37	2
2	559	3	36	1
2	559	3	42	1
2	559	3	43	1
2	559	3	40	1
2	560	3	29	2
2	560	3	39	1
2	560	3	30	2
2	560	3	33	3
2	560	3	38	1
2	560	3	30	1
2	560	3	31	2
2	560	3	32	2
2	560	3	35	5
2	560	3	36	2
2	560	3	38	1
2	560	3	39	1
2	560	3	40	1
2	561	3	34	1
2	561	3	36	1
2	561	3	30	1
2	561	3	29	1
2	561	3	32	1
2	561	3	31	1
2	561	3	27	1
2	561	3	24	1
2	561	3	28	1
2	561	3	20	1
2	561	3	36	1
2	561	3	34	1
2	561	3	31	2
2	561	3	26	1
2	561	3	25	1
2	562	3	24	1
2	562	3	26	1
2	562	3	31	2
2	562	3	32	1
2	562	3	34	1
2	562	3	35	2
2	562	3	24	1
2	562	3	29	1
2	562	3	31	4
2	562	3	33	3
2	562	3	34	2
2	562	3	35	1
2	562	3	36	2
1	563	3	35	1
1	563	3	38	1
1	563	3	39	1
1	563	3	42	1
1	563	3	34	1
1	563	3	36	1
1	563	3	39	3
1	563	3	40	1
1	563	3	41	1
1	563	3	42	1
1	563	3	43	2
1	563	3	44	3
1	564	3	34	1
1	564	3	38	1
1	564	3	39	1
1	564	3	35	1
1	564	3	42	4
1	564	3	41	4
1	564	3	36	1
1	564	3	44	2
1	564	3	37	1
1	564	3	45	1
1	564	3	39	2
1	565	3	30	1
1	565	3	31	1
1	565	3	38	1
1	565	3	35	2
1	565	3	40	1
1	565	3	43	2
1	565	3	42	2
1	565	3	41	1
1	565	3	39	1
1	565	3	44	4
1	565	3	35	1
1	565	3	45	1
1	565	3	37	1
1	566	3	30	1
1	566	3	31	1
1	566	3	32	2
1	566	3	36	2
1	566	3	41	1
1	566	3	42	1
1	566	3	29	1
1	566	3	33	2
1	566	3	32	4
1	566	3	36	2
1	566	3	41	1
1	566	3	42	2
1	567	3	41	1
1	567	3	38	2
1	567	3	43	1
1	567	3	35	1
1	567	3	42	1
1	567	3	44	3
1	567	3	43	2
1	567	3	41	2
1	567	3	36	2
1	567	3	35	1
1	568	3	44	2
1	568	3	39	1
1	568	3	45	1
1	568	3	42	4
1	568	3	41	1
1	568	3	44	3
1	568	3	43	2
1	568	3	45	3
1	568	3	40	1
1	569	3	37	2
1	569	3	36	3
